employee_id,first_name,last_name,gender,age
E02041,Jane,Smith,  Non-Binary  ,32
E02042,Laura,Garcia, Femal  ,42
E02043,Jane,JONES, Non-Binary  ,33
E02044,  emily ,  Martinez ,Non-Binary,56
E02045,  John ,Garcia, Non-Binary  ,28
E02046,alice,Williams, Male  ,27
E02047,  Jane ,  JOHNSON , Femal  ,58
E02048,Laura,Garcia, Non-binery  ,59
E02049,Bob,  Smith ,Non-Binary,22
E02050,Tom,  Miller ,Non-Binary,59
E02051,Emily,  Miller , Male  ,52
E02052,Sam,Martinez,Male,51
E02053,Bob,Miller,Mail,26
E02054,  mike ,Martinez, Female  ,38
E02055,Eve,Smith,Non-Binary,53
E02056,  Laura ,Brown, Female  ,33
E02057,  Sam ,  Miller , Female  ,42
E02058,Eve,  Rodriguez ,Female,45
E02059,  Laura ,Jones,Non-binery,36
E02060,  John ,  Johnson , Male  ,47
E02061,Tom,Miller, Non-Binary  ,38
E02062,Bob,  Martinez , Non-Binary   ,46
E02063,  Alice ,  Smith ,Female,38
E02064,Laura,miller,Female ,52
E02065,  Alice ,Garcia, Female   ,26
E02066,tom,Miller, Male  ,48
E02067,EMILY,Martinez, Male  ,62
E02068,Mike,Williams,Male ,24
E02069,Bob,  Williams , Non-Binary  ,49
E02070,  Tom ,Miller,Female,62
E02071,Tom,  Johnson , Non-binery  ,27
E02072,John,Smith, Male,61
E02073,Eve,  Rodriguez ,Female,31
E02074,Mike,  Rodriguez ,Malee,42
E02075,Bob,Miller,Female,32
E02076,  Emily ,  Miller , Female,45
E02077,emily,Williams, Non-Binary  ,37
E02078,Jane,martinez,Non-Binary,61
E02079,  Tom ,  johnson , Male  ,39
E02080,Laura,MILLER, Non-Binary  ,35
E02081,John,RODRIGUEZ,Non-Binary,56
E02082,Mike,Smith, Non-Binary   ,22
E02083,EMILY,Brown,Femelle,46
E02084,BOB,Garcia,Non-Binary,34
E02085,  Jane ,Miller,Male,53
E02086,Bob,Martinez, Female  ,64
E02087,John,miller,Female ,41
E02088,  LAURA ,  Martinez ,Non-Binary,59
E02089,Jane,Johnson,Female,42
E02090,Jane,Brown,Male ,23
E02091,  Eve ,  JONES ,Male,60
E02092,  Mike ,Smith,Female,42
E02093,jane,  Smith ,Non-Binary,28
E02094,Eve,Martinez,Non-Binary ,43
E02095,EVE,Williams,Female,40
E02096,  john ,Martinez,Male,60
E02097,Alice,  williams ,Femelle,35
E02098,BOB,Davis, Non-Binary  ,44
E02099,Laura,  RODRIGUEZ ,Non-Binary,45
E02100,  sam ,  Smith , Female,64
E02101,Bob,Johnson,Male,28
E02102,JANE,  Martinez , Female  ,34
E02103,Laura,  johnson ,Mail,58
E02104,  EMILY ,  Brown ,Male,52
E02105,Alice,johnson, Female,20
E02106,Emily,miller, Female  ,24
E02107,Emily,Rodriguez,Malee,28
E02108,  Mike ,Miller,Male,63
E02109,Bob,  Garcia ,Male,25
E02110,  Sam ,Martinez,Male ,47
E02111,  John ,Smith,Non-Binary,64
E02112,SAM,martinez,Femelle,45
E02113,Emily,  Rodriguez ,Male,47
E02114,  Jane ,Jones,Female,59
E02115,  Alice ,Jones,Male,34
E02116,tom,  Garcia ,Female ,25
E02117,Sam,  RODRIGUEZ , Female   ,46
E02118,  emily ,Davis, Malee  ,57
E02119,  Alice ,  Davis ,Male ,23
E02120,Laura,  Davis ,Female,30
E02121,Bob,  Smith , Female  ,40
E02122,  eve ,Smith,Female,49
E02123,  Mike ,Davis,Non-binery,37
E02124,  Alice ,Jones,Male,54
E02125,  Jane ,  Rodriguez , Non-Binary,22
E02126,  Jane ,Johnson,Non-Binary,31
E02127,Alice,Rodriguez, Male  ,42
E02128,  Jane ,  Davis ,Male ,49
E02129,Bob,RODRIGUEZ,Non-Binary,40
E02130,Jane,  Brown , Male  ,57
E02131,Sam,smith,Female,40
E02132,Eve,SMITH,Femelle,57
E02133,  Jane ,Jones, Non-Binary  ,59
E02134,  Eve ,  Johnson ,Non-Binary,34
E02135,  Emily ,Davis, Male  ,37
E02136,John,Martinez, Malee  ,48
E02137,  Bob ,  Jones , Non-Binary   ,57
E02138,John,  Jones ,Non-Binary,40
E02139,Emily,Johnson,Femelle,36
E02140,  BOB ,Miller, Femelle  ,60
E02141,  Alice ,Davis, Malee  ,37
E02142,Alice,Martinez,Female,56
E02143,Eve,  Smith ,Malee,57
E02144,  emily ,  Johnson ,Male,31
E02145,EVE,Martinez,Male,30
E02146,Mike,Brown, Female  ,39
E02147,Jane,  Jones , Non-Binary  ,28
E02148,  Tom ,Johnson, Non-Binary,20
E02149,  Mike ,Smith,Femelle,22
E02150,  Jane ,Rodriguez,Non-Binary,40
E02151,bob,Smith,Malee,42
E02152,  Eve ,Brown,Non-Binary,28
E02153,  Bob ,Johnson, Female   ,38
E02154,Bob,Brown,Non-Binary,64
E02155,  Jane ,Davis,Male ,38
E02156,  Emily ,None, Male  ,42
E02157,  Jane ,Rodriguez, Female  ,46
E02158,  Laura ,jones,Female,46
E02159,Alice,Miller,Female,42
E02160,ALICE,  Williams ,Male,55
E02161,Mike,Martinez, Non-Binary   ,31
E02162,Alice,Brown,Non-Binary,46
E02163,Jane,MARTINEZ,Female ,53
E02164,Sam,Rodriguez,Non-Binary,52
E02165,Eve,martinez,Non-Binary,47
E02166,Jane,Martinez,Female,50
E02167,  Jane ,Smith, Female,51
E02168,Tom,johnson, Mail  ,39
E02169,Eve,Jones, Malee  ,59
E02170,Laura,Williams,Mail,54
E02171,Alice,Johnson,Malee,50
E02172,  Eve ,  Smith ,Nonbinary,50
E02173,Alice,Martinez,Non-Binary,57
E02174,  None ,Williams, Male,41
E02175,Eve,Smith,Malee,64
E02176,ALICE,Smith,Female ,60
E02177,  Laura ,Smith,Non-Binary ,28
E02178,  John ,Davis,  Non-Binary  ,28
E02179,Bob,Williams,Malee,34
E02180,bob,Smith,Non-Binary ,32
E02181,Laura,Miller,Female,41
E02182,  Tom ,Martinez, Female,35
E02183,John,williams, Nonbinary  ,51
E02184,mike,Davis,Male ,21
E02185,Laura,  Brown ,Non-Binary,45
E02186,Bob,  Brown ,Femelle,33
E02187,Bob,Jones,Mail,57
E02188,Bob,Garcia,Nonbinary,53
E02189,EMILY,  Miller ,Male,27
E02190,Laura,  Brown ,Male,55
E02191,Jane,DAVIS,Femelle,40
E02192,Mike,  Garcia ,Male ,62
E02193,  Bob ,Smith,Non-Binary,47
E02194,  Alice ,Smith,Male,63
E02195,Laura,Rodriguez, Male,25
E02196,emily,Martinez,Non-Binary,39
E02197,  Laura ,Garcia, Female  ,50
E02198,Mike,Martinez,Female,52
E02199,EMILY,Davis,Non-Binary,63
E02200,Mike,MILLER,Non-Binary,26
E02201,Laura,GARCIA,Female,27
E02202,  Jane ,  brown ,Malee,28
E02203,Mike,Miller,Nonbinary,21
E02204,emily,Rodriguez,Male ,36
E02205,Emily,Martinez, Non-Binary  ,64
E02206,  Mike ,martinez,Female,56
E02207,  Sam ,  Miller ,Male,61
E02208,LAURA,Smith,Male,63
E02209,Sam,  Martinez , Non-Binary  ,36
E02210,  TOM ,  Rodriguez , Male,57
E02211,Laura,Brown,Non-binery,54
E02212,  Mike ,Williams,  Female  ,58
E02213,John,Brown,  Male  ,49
E02214,Mike,Brown,Non-Binary ,25
E02215,Sam,Martinez,Male,23
E02216,Jane,Johnson, Non-binery  ,56
E02217,Mike,  Smith , Non-Binary  ,54
E02218,Mike,Martinez, Non-binery  ,28
E02219,  Jane ,  Smith ,Female,25
E02220,Mike,Davis,Male,32
E02221,Bob,Johnson, Female  ,41
E02222,John,Martinez,Non-Binary,47
E02223,  Alice ,Jones,Non-binery,49
E02224,  John ,  Brown , Female,55
E02225,Mike,Davis,Female,21
E02226,Bob,Johnson,Male,55
E02227,Laura,martinez, Non-Binary  ,27
E02228,Mike,RODRIGUEZ,Femelle,64
E02229,Sam,Miller,Non-binery,61
E02230,Bob,Miller,Non-Binary,28
E02231,Jane,Smith, Mail  ,20
E02232,Bob,Johnson,Male ,32
E02233,  Jane ,Brown, Malee  ,34
E02234,Tom,  Brown ,Female,51
E02235,alice,Williams,Non-Binary ,53
E02236,  Eve ,Miller, Female,62
E02237,bob,DAVIS, Female,50
E02238,  emily ,Johnson,Male,33
E02239,Sam,Brown,Non-Binary,33
E02240,Mike,  Williams ,Non-Binary ,48
E02241,Sam,Johnson, Male  ,38
E02242,John,Garcia, Non-binery  ,46
E02243,Eve,Brown, Male   ,28
E02244,  John ,Garcia,Femelle,56
E02245,  Tom ,Johnson,Malee,56
E02246,Eve,NONE,Male,62
E02247,  Eve ,  Garcia , Female  ,47
E02248,John,  Jones , Female  ,43
E02249,Jane,Williams,Male,47
E02250,John,Davis,Female,55
E02251,Sam,Miller,Non-Binary,37
E02252,Jane,Williams, Femal  ,44
E02253,Sam,Garcia, Male  ,54
E02254,tom,BROWN,Non-Binary,23
E02255,Mike,  jones , Non-Binary  ,33
E02256,Laura,  Jones ,Female,58
E02257,  Jane ,Miller,Non-binery,45
E02258,  Tom ,jones,Male,27
E02259,Emily,Williams,Non-Binary,43
E02260,Tom,Martinez,Female,35
E02261,JOHN,Jones,Female,39
E02262,  John ,  MILLER ,Non-Binary,34
E02263,Laura,  JONES ,Male,26
E02264,  tom ,Jones,Malee,36
E02265,Alice,Rodriguez,  Female  ,41
E02266,Mike,williams,Female,41
E02267,John,garcia,Male,31
E02268,  Laura ,Smith,Non-Binary,37
E02269,Mike,Martinez, Non-Binary  ,34
E02270,  Tom ,JONES, Non-Binary,56
E02271,  Tom ,Davis,Non-binery,35
E02272,  Eve ,  JONES ,Male,24
E02273,  Laura ,RODRIGUEZ,Female,21
E02274,John,garcia, Female,47
E02275,alice,Davis, Non-binery  ,60
E02276,Tom,Martinez, Mail  ,46
E02277,  alice ,Davis, Male  ,50
E02278,Tom,  WILLIAMS ,Nonbinary,60
E02279,John,  Miller , Non-Binary,55
E02280,Mike,MILLER,Non-Binary,62
E02281,Bob,Martinez,Female,20
E02282,Mike,  Garcia , Non-Binary  ,48
E02283,tom,Miller, Female  ,20
E02284,Sam,Johnson, Malee  ,27
E02285,Bob,Rodriguez, Male,35
E02286,Bob,Martinez, Female   ,47
E02287,Alice,martinez,Female,41
E02288,Laura,Smith, Female,37
E02289,  Alice ,Smith, Female  ,41
E02290,  Alice ,  Williams ,Non-Binary,60
E02291,Sam,Williams,Male,31
E02292,Mike,  Smith ,Non-binery,38
E02293,None,Miller, Female  ,44
E02294,  Emily ,Brown, Nonbinary  ,24
E02295,Tom,Martinez, Non-Binary  ,53
E02296,Sam,Johnson,Male,58
E02297,  Emily ,MARTINEZ,Non-binery,29
E02298,john,Jones,Male,26
E02299,Tom,Garcia,Femelle,56
E02300,TOM,rodriguez, Non-Binary   ,34
E02301,Eve,  brown ,Female,61
E02302,  Eve ,  Johnson ,Mail,43
E02303,Jane,Jones,Female,45
E02304,jane,Williams,Male ,45
E02305,Alice,  Johnson , Male,45
E02306,  John ,Smith,Female,29
E02307,Bob,martinez, Female   ,36
E02308,bob,Johnson, Female  ,33
E02309,Eve,Garcia,Nonbinary,21
E02310,Eve,Davis,Female,32
E02311,eve,Williams,Male ,46
E02312,sam,  Rodriguez ,Non-Binary,28
E02313,laura,Rodriguez,Non-binery,26
E02314,  Jane ,Johnson,Male,29
E02315,Sam,  Davis , Female  ,28
E02316,MIKE,Martinez,Non-Binary ,41
E02317,Bob,Jones, Non-Binary  ,42
E02318,tom,Brown, Non-Binary  ,26
E02319,Jane,Martinez, Female,28
E02320,EMILY,Jones, Non-Binary  ,46
E02321,Mike,  Brown ,Male ,43
E02322,Jane,Davis,Female,48
E02323,  SAM ,Brown,Mail,36
E02324,JOHN,  MARTINEZ ,Male,39
E02325,Tom,Garcia, Non-binery  ,26
E02326,Jane,  Johnson , Non-Binary  ,62
E02327,Laura,Jones,Nonbinary,59
E02328,Eve,  Garcia , Male,26
E02329,Eve,  Jones ,Female,47
E02330,Tom,Johnson,Nonbinary,38
E02331,sam,miller,Non-Binary ,39
E02332,Eve,Brown,Mail,63
E02333,Jane,Davis, Female,58
E02334,Emily,  Miller ,Male,59
E02335,Bob,  Miller ,Non-Binary,26
E02336,Bob,Rodriguez, Male  ,25
E02337,  Mike ,Smith, Non-Binary  ,44
E02338,  Alice ,Martinez, Femal  ,60
E02339,John,  Garcia ,Mail,32
E02340,  Tom ,Garcia,Non-Binary ,58
E02341,  Mike ,Garcia,Non-binery,59
E02342,ALICE,  Garcia ,Non-Binary,41
E02343,Sam,Martinez, Non-Binary,36
E02344,  Laura ,Miller, Male,41
E02345,Laura,Martinez,Nonbinary,53
E02346,john,  Garcia ,Male ,27
E02347,  Eve ,  Smith ,Nonbinary,64
E02348,  Jane ,Williams, Male,37
E02349,MIKE,Johnson, Mail  ,43
E02350,  Mike ,Garcia, Non-Binary  ,61
E02351,  Tom ,Davis, Non-Binary  ,21
E02352,Tom,Williams,  Non-Binary  ,21
E02353,laura,  MARTINEZ ,Non-Binary,46
E02354,Laura,Davis,Female,33
E02355,Emily,Davis,Non-Binary,58
E02356,Emily,Jones, Non-Binary  ,31
E02357,Eve,  DAVIS , Non-Binary  ,51
E02358,  Emily ,  Garcia , Male  ,47
E02359,Jane,Jones, Non-Binary,47
E02360,Jane,RODRIGUEZ,Male,44
E02361,Mike,  Miller ,Malee,23
E02362,  None ,Davis,Male,45
E02363,  Jane ,Smith, Male  ,55
E02364,Alice,  JOHNSON ,Female,22
E02365,LAURA,davis,Non-Binary ,20
E02366,  Tom ,Rodriguez,Male,36
E02367,Emily,brown, Non-binery  ,26
E02368,  MIKE ,  Martinez , Male  ,24
E02369,JOHN,Martinez, Femal  ,38
E02370,Tom,Rodriguez,Male,58
E02371,ALICE,brown,Nonbinary,53
E02372,Emily,  Martinez ,Nonbinary,54
E02373,Alice,MARTINEZ,Femal,35
E02374,Laura,  MARTINEZ , Non-Binary   ,59
E02375,Laura,  Rodriguez , Non-binery  ,58
E02376,Eve,none, Male  ,46
E02377,  MIKE ,  Johnson ,  Non-Binary  ,60
E02378,  Tom ,Rodriguez, Mail  ,57
E02379,Sam,  brown , Femelle  ,44
E02380,Sam,Davis, Non-binery  ,45
E02381,  Tom ,MILLER,Male,33
E02382,John,Miller, Non-Binary  ,33
E02383,Mike,  Davis ,Malee,33
E02384,  Alice ,  Smith ,Female,44
E02385,John,Jones, Malee  ,55
E02386,BOB,johnson,Non-Binary,23
E02387,Tom,johnson,Male,34
E02388,Alice,Smith,Non-Binary,51
E02389,  Sam ,  Jones , Male  ,37
E02390,Jane,  Johnson , Mail  ,33
E02391,  EVE ,Brown, Non-Binary,20
E02392,  Sam ,Williams,Non-Binary,61
E02393,Mike,Williams,Non-Binary ,39
E02394,  Laura ,Johnson, Male  ,29
E02395,Jane,Garcia, Male  ,29
E02396,  Eve ,None,Male,43
E02397,  Eve ,Davis, Female  ,53
E02398,Bob,DAVIS,Nonbinary,47
E02399,Bob,Jones, Non-Binary,46
E02400,Emily,Martinez,Female,59
E02401,Sam,MILLER, Female,20
E02402,  SAM ,brown,Male,52
E02403,Sam,  Smith , Male,23
E02404,  emily ,  Johnson ,Male,26
E02405,John,Martinez,Male,28
E02406,  Eve ,MARTINEZ,Male,35
E02407,Jane,Brown,Male,24
E02408,Mike,  Smith ,Female,53
E02409,Eve,Davis,Femelle,42
E02410,Bob,  Rodriguez ,Female,62
E02411,Alice,brown,Non-Binary,44
E02412,Laura,Martinez,Non-Binary,32
E02413,EMILY,Williams,Male,43
E02414,Tom,Johnson,Female,30
E02415,  Alice ,JONES,Non-Binary,36
E02416,mike,  Williams ,Nonbinary,56
E02417,Sam,  MARTINEZ , Femal  ,32
E02418,Bob,  Miller ,Non-Binary,46
E02419,Bob,  Garcia , Non-Binary,39
E02420,Bob,  Smith , Femelle  ,52
E02421,Sam,  Davis ,Non-Binary,61
E02422,Tom,  Johnson , Female  ,51
E02423,  Emily ,  Jones ,Non-binery,27
E02424,Alice,Rodriguez, Female,48
E02425,Sam,  Davis , Non-Binary   ,59
E02426,  Mike ,Johnson, Non-Binary,38
E02427,EMILY,Rodriguez, Female  ,25
E02428,Mike,Jones, Nonbinary  ,63
E02429,Emily,Martinez,Female,58
E02430,Tom,Garcia,Female,60
E02431,LAURA,  Williams , Non-Binary  ,40
E02432,Mike,  Williams , Male  ,41
E02433,  Sam ,  Martinez ,Non-Binary,61
E02434,  Emily ,DAVIS, Malee  ,29
E02435,Bob,Martinez, Male  ,29
E02436,  eve ,Martinez,Non-Binary,48
E02437,  Bob ,  Johnson ,Male ,35
E02438,John,  JOHNSON , Female,20
E02439,  Laura ,  Jones ,Femal,36
E02440,laura,  Garcia ,Male,49
E02441,Bob,Johnson,Female,45
E02442,Alice,  Jones , Non-Binary,38
E02443,tom,Miller,Female,40
E02444,Mike,Martinez,Male,36
E02445,Sam,None, Nonbinary  ,59
E02446,LAURA,Davis,Femal,40
E02447,Bob,Miller,Non-Binary ,60
E02448,  Bob ,  DAVIS ,Male,59
E02449,  TOM ,  Rodriguez ,Female,64
E02450,Tom,Jones,Non-binery,38
E02451,Jane,Jones,Nonbinary,26
E02452,  jane ,Martinez, Female  ,36
E02453,Alice,Brown,Non-Binary,20
E02454,ALICE,  RODRIGUEZ ,Non-binery,56
E02455,John,  Jones , Mail  ,25
E02456,  Alice ,  johnson , Malee  ,45
E02457,Emily,Martinez,Mail,21
E02458,TOM,Davis, Male,51
E02459,Sam,Miller, Mail  ,24
E02460,  Emily ,  Davis , Male,56
E02461,Mike,  Williams ,Female,50
E02462,Bob,Brown,Mail,31
E02463,Alice,JONES,Non-Binary,54
E02464,Bob,Garcia, Female,49
E02465,Laura,  Smith , Non-Binary  ,25
E02466,  John ,  brown ,Male,34
E02467,  Laura ,Martinez, Male  ,34
E02468,John,jones,Non-Binary,35
E02469,Jane,Miller,Non-Binary,39
E02470,  Bob ,Jones, Non-Binary  ,32
E02471,John,Smith,Female,63
E02472,  Eve ,miller,Male ,61
E02473,Emily,  Davis ,Non-Binary,50
E02474,John,Miller,Male,53
E02475,  John ,  Brown , Non-Binary  ,48
E02476,  None ,DAVIS,Malee,22
E02477,  Bob ,Jones,Femal,28
E02478,BOB,Martinez, Male   ,30
E02479,  Emily ,Rodriguez,Non-Binary,30
E02480,Laura,Martinez,  Male  ,44
E02481,Eve,Jones,Female,41
E02482,Sam,smith,Femal,61
E02483,  Mike ,Rodriguez,Male ,28
E02484,Eve,Jones,Non-Binary,39
E02485,  Bob ,Garcia,Female,40
E02486,Sam,Brown,Femal,29
E02487,Jane,Garcia,Male,41
E02488,alice,DAVIS, Femelle  ,48
E02489,John,Williams, Female  ,28
E02490,Emily,Jones, Non-Binary   ,24
E02491,Emily,  johnson ,Non-Binary,42
E02492,  John ,Johnson,Non-Binary ,30
E02493,  ALICE ,  Miller , Mail  ,20
E02494,Mike,  Martinez , Femal  ,61
E02495,  Alice ,Martinez,Male,20
E02496,  Sam ,Martinez,Female,58
E02497,  Alice ,Garcia, Femelle  ,24
E02498,Sam,  Brown ,Femelle,41
E02499,Alice,Jones, Non-Binary   ,45
E02500,Mike,  Smith , Malee  ,25
E02501,Mike,Miller,Malee,51
E02502,bob,Davis,Female ,30
E02503,JOHN,Rodriguez, Male  ,29
E02504,MIKE,Davis,Non-Binary,58
E02505,Sam,jones,Male,53
E02506,Mike,Williams,Female,50
E02507,Bob,Martinez,Male,31
E02508,None,rodriguez,Non-Binary,63
E02509,Sam,Garcia,Female,35
E02510,Bob,Jones,Male,57
E02511,Laura,WILLIAMS, Female  ,22
E02512,Laura,  Garcia , Male,21
E02513,Jane,  williams ,Male,24
E02514,  Alice ,  Martinez , Non-Binary,30
E02515,John,Garcia,Femelle,44
E02516,TOM,Brown,Non-Binary ,54
E02517,Eve,JOHNSON,Femal,54
E02518,  Bob ,davis, Female  ,41
E02519,  Emily ,BROWN,Non-Binary,56
E02520,Eve,rodriguez, Female  ,41
E02521,Emily,Miller, Femal  ,30
E02522,Eve,Johnson,Malee,51
E02523,Bob,Brown,Femal,54
E02524,  Tom ,  Jones ,Female,50
E02525,Eve,Williams, Non-Binary,64
E02526,Bob,Rodriguez,Non-Binary,27
E02527,Mike,  Jones , Male  ,39
E02528,Tom,johnson, Male  ,61
E02529,Sam,  Williams , Male  ,53
E02530,emily,  RODRIGUEZ ,Nonbinary,23
E02531,Laura,MILLER,Female,37
E02532,  Alice ,  JOHNSON ,Femal,23
E02533,Laura,  rodriguez , Male  ,39
E02534,Tom,  brown , Male   ,28
E02535,sam,Rodriguez,Male,35
E02536,  Emily ,Johnson,Non-Binary,45
E02537,  Sam ,Martinez,Female,57
E02538,EVE,Brown,Non-Binary,44
E02539,Emily,  JONES , Female,23
E02540,Eve,JOHNSON, Non-Binary  ,60
E02541,Bob,  Martinez ,Female,64
E02542,  Tom ,Smith, Male  ,60
E02543,Bob,MILLER,Male,57
E02544,Jane,  Martinez , Male  ,38
E02545,Sam,Smith, Non-binery  ,33
E02546,  Eve ,  Davis ,Male,40
E02547,  mike ,Williams, Female  ,34
E02548,Bob,  Martinez ,Nonbinary,22
E02549,Jane,  Garcia ,Female,56
E02550,John,Miller, Non-Binary  ,35
E02551,Laura,  Martinez ,Female,33
E02552,Emily,smith,Female,28
E02553,  Jane ,Garcia, Non-Binary,26
E02554,  Tom ,Miller,Non-Binary,33
E02555,  Bob ,Garcia,Male,25
E02556,Tom,  Brown ,Male ,40
E02557,laura,Smith, Femal  ,34
E02558,  Mike ,Rodriguez,Female,27
E02559,  Sam ,Brown,Female,53
E02560,Sam,Miller, Non-Binary,59
E02561,TOM,Miller,Non-Binary,20
E02562,  Eve ,  johnson , Male  ,51
E02563,  Mike ,  Smith ,Female,24
E02564,SAM,Davis,Male,49
E02565,Mike,Davis, Non-Binary,41
E02566,Jane,  Miller ,Non-Binary,39
E02567,  Mike ,davis, Non-Binary  ,35
E02568,Alice,Williams, Male,26
E02569,  Laura ,  Johnson , Non-Binary  ,26
E02570,Sam,Miller,Female,21
E02571,mike,  davis ,Male,33
E02572,Tom,  smith ,Non-Binary,50
E02573,John,  Martinez ,Male ,60
E02574,Alice,  Rodriguez , Malee  ,33
E02575,Alice,Brown,Non-Binary,24
E02576,Eve,brown, Non-Binary  ,30
E02577,MIKE,  Williams ,Male,59
E02578,Eve,  garcia ,Male,24
E02579,  Eve ,SMITH,Nonbinary,48
E02580,JOHN,  GARCIA ,Female,30
E02581,Jane,Johnson,Male,24
E02582,  Mike ,  Rodriguez ,Mail,51
E02583,BOB,  Johnson ,Female,55
E02584,  Sam ,  Miller , Non-Binary,34
E02585,EVE,  Smith ,Non-Binary,38
E02586,Laura,Miller,Female ,41
E02587,Emily,Jones,Non-Binary,53
E02588,Laura,  Davis ,Non-Binary,36
E02589,John,Brown, Male  ,31
E02590,JOHN,MARTINEZ,Male,44
E02591,Tom,Miller,Malee,36
E02592,jane,Garcia, Female  ,29
E02593,  SAM ,  Jones , Non-Binary,47
E02594,Eve,  Brown ,Non-Binary,37
E02595,Laura,  miller ,Male,37
E02596,emily,Jones,Malee,64
E02597,JOHN,Jones,Femelle,51
E02598,  John ,Smith,Nonbinary,33
E02599,Jane,  Johnson ,Female,35
E02600,  Emily ,  Jones ,Non-Binary,37
E02601,Emily,Williams, Female   ,35
E02602,JANE,johnson,Male,36
E02603,John,Brown, Female,26
E02604,sam,None, Femal  ,31
E02605,Mike,  Brown ,Male,53
E02606,  Mike ,Brown,Non-binery,29
E02607,  Jane ,Williams,Non-Binary,24
E02608,  Emily ,Miller,Malee,40
E02609,Eve,  Rodriguez , Female  ,22
E02610,Jane,Jones, Female,38
E02611,  Sam ,  BROWN ,Female,64
E02612,Jane,  Johnson , Non-Binary   ,63
E02613,Alice,  Johnson , Femelle  ,54
E02614,Laura,Jones, Non-Binary   ,25
E02615,Emily,miller,Female,33
E02616,  Tom ,Martinez,Male,23
E02617,Tom,Martinez,Male,64
E02618,Emily,rodriguez, Non-Binary,37
E02619,Sam,  Miller ,Non-Binary,48
E02620,Alice,jones, Malee  ,54
E02621,Alice,Martinez,Malee,57
E02622,John,Martinez,Female,35
E02623,Laura,  Martinez ,Male,39
E02624,Mike,Garcia,Non-Binary,43
E02625,Bob,williams,Male,54
E02626,Sam,  Jones , Non-Binary   ,63
E02627,Bob,Davis,Non-Binary,38
E02628,Bob,  Smith ,Female,23
E02629,Emily,  smith ,Femal,52
E02630,Tom,  Miller ,Female,21
E02631,  tom ,  Jones , Female,32
E02632,mike,Jones,Malee,64
E02633,Emily,  Smith ,Femal,49
E02634,bob,Rodriguez,Male,53
E02635,Eve,Smith, Female  ,49
E02636,TOM,  Jones , Female  ,43
E02637,Sam,Martinez,Nonbinary,63
E02638,Sam,Rodriguez, Malee  ,52
E02639,john,Brown, Nonbinary  ,60
E02640,jane,Davis,Femelle,29
E02641,Eve,Garcia,Mail,37
E02642,Tom,Williams, Female  ,38
E02643,  Alice ,BROWN, Non-Binary  ,26
E02644,  Tom ,Johnson,Mail,38
E02645,john,  Smith ,Non-Binary ,43
E02646,Sam,Davis,Femal,34
E02647,  Bob ,Smith, Female,60
E02648,None,Smith,Femal,61
E02649,EMILY,  Brown ,Mail,42
E02650,  LAURA ,Martinez,Non-Binary ,23
E02651,Bob,Martinez,Non-Binary,57
E02652,  Laura ,Garcia,Femelle,23
E02653,  Eve ,None,Non-Binary,24
E02654,  Jane ,Smith, Male  ,60
E02655,  Alice ,Miller, Female  ,63
E02656,Mike,Martinez,Female,42
E02657,Alice,  JONES ,Female,59
E02658,Tom,Davis, Male  ,56
E02659,sam,Miller, Female  ,30
E02660,  Tom ,Brown, Female,30
E02661,tom,Brown,Female,32
E02662,Eve,Garcia, Female,33
E02663,BOB,Garcia, Nonbinary  ,27
E02664,  Mike ,  RODRIGUEZ , Female   ,44
E02665,Mike,Jones, Male,37
E02666,Tom,Davis, Female  ,63
E02667,LAURA,Jones,Female,63
E02668,EVE,  JOHNSON ,Non-Binary ,37
E02669,  Tom ,  Garcia ,Female,29
E02670,Jane,Rodriguez,Non-Binary,26
E02671,SAM,Williams, Male  ,63
E02672,Bob,  Smith , Non-Binary  ,33
E02673,EMILY,  Smith ,Female ,34
E02674,Jane,  Williams , Male  ,35
E02675,Laura,Martinez, Female  ,21
E02676,  Alice ,  Jones , Nonbinary  ,49
E02677,  ALICE ,Williams,Male,49
E02678,jane,RODRIGUEZ, Male  ,37
E02679,  Tom ,Davis, Non-Binary,50
E02680,Emily,  WILLIAMS , Non-Binary,63
E02681,John,Rodriguez,Male,32
E02682,John,  garcia ,Male ,39
E02683,Laura,Miller,Non-Binary,54
E02684,tom,Brown,Female,42
E02685,MIKE,Brown,Mail,61
E02686,  Mike ,  Johnson ,Non-binery,52
E02687,  Bob ,Jones, Female  ,57
E02688,Emily,Davis,Mail,54
E02689,Emily,  Miller ,Mail,55
E02690,Alice,Miller, Non-Binary  ,39
E02691,Eve,garcia,  Female  ,22
E02692,Laura,  Williams ,Male,27
E02693,john,Jones,Femelle,59
E02694,Laura,  Smith ,Femal,51
E02695,mike,Miller, Male   ,48
E02696,Mike,  rodriguez ,Female,26
E02697,jane,Smith, Male  ,21
E02698,  Bob ,  Johnson , Female  ,40
E02699,Emily,Williams,Male,25
E02700,Sam,Williams,Non-Binary,47
E02701,  LAURA ,Davis, Mail  ,61
E02702,  mike ,  MILLER ,Male,55
E02703,Eve,  Garcia ,  Male  ,51
E02704,alice,  Martinez ,Female,64
E02705,John,  Martinez ,Non-Binary,61
E02706,Bob,BROWN,Female,28
E02707,EVE,  Rodriguez ,Female,30
E02708,Bob,Smith, Male  ,42
E02709,Jane,Johnson,Female,30
E02710,Sam,brown,Male,21
E02711,Mike,  Williams ,Nonbinary,22
E02712,Alice,Smith, Female  ,30
E02713,eve,  JONES ,Female,54
